Phase,Trial,CharID,Target,Recalled,Score,Success,MemorySize
P1-4,3,0x5099,備,備,1.0000,True,1000
P1-4,4,0x5099,備,備,1.0000,True,1000
P1-4,5,0x5099,備,備,1.0000,True,1000
P1-4,6,0x5099,備,備,1.0000,True,1000
P1-4,7,0x5099,備,備,1.0000,True,1000
P1-4,8,0x5099,備,備,1.0000,True,1000
P1-4,9,0x5099,備,備,1.0000,True,1000
P1-4,0,0x509a,傚,傚,1.0000,True,1000
P1-4,1,0x509a,傚,傚,1.0000,True,1000
P1-4,2,0x509a,傚,傚,1.0000,True,1000
P1-4,3,0x509a,傚,傚,1.0000,True,1000
P1-4,4,0x509a,傚,傚,1.0000,True,1000
P1-4,5,0x509a,傚,傚,1.0000,True,1000
P1-4,6,0x509a,傚,傚,1.0000,True,1000
P1-4,7,0x509a,傚,傚,1.0000,True,1000
P1-4,8,0x509a,傚,傚,1.0000,True,1000
P1-4,9,0x509a,傚,傚,1.0000,True,1000
P1-4,0,0x509b,傛,傛,1.0000,True,1000
P1-4,1,0x509b,傛,傛,1.0000,True,1000
P1-4,2,0x509b,傛,傛,1.0000,True,1000
P1-4,3,0x509b,傛,傛,1.0000,True,1000
P1-4,4,0x509b,傛,傛,1.0000,True,1000
P1-4,5,0x509b,傛,傛,1.0000,True,1000
P1-4,6,0x509b,傛,傛,1.0000,True,1000
P1-4,7,0x509b,傛,傛,1.0000,True,1000
P1-4,8,0x509b,傛,傛,1.0000,True,1000
P1-4,9,0x509b,傛,傛,1.0000,True,1000
P1-4,0,0x509c,傜,傜,1.0000,True,1000
P1-4,1,0x509c,傜,傜,1.0000,True,1000
P1-4,2,0x509c,傜,傜,1.0000,True,1000
P1-4,3,0x509c,傜,傜,1.0000,True,1000
P1-4,4,0x509c,傜,傜,1.0000,True,1000
P1-4,5,0x509c,傜,傜,1.0000,True,1000
P1-4,6,0x509c,傜,傜,1.0000,True,1000
P1-4,7,0x509c,傜,傜,1.0000,True,1000
P1-4,8,0x509c,傜,傜,1.0000,True,1000
P1-4,9,0x509c,傜,傜,1.0000,True,1000
P1-4,0,0x509d,傝,傝,1.0000,True,1000
P1-4,1,0x509d,傝,傝,1.0000,True,1000
P1-4,2,0x509d,傝,傝,1.0000,True,1000
P1-4,3,0x509d,傝,傝,1.0000,True,1000
P1-4,4,0x509d,傝,傝,1.0000,True,1000
P1-4,5,0x509d,傝,傝,1.0000,True,1000
P1-4,6,0x509d,傝,傝,1.0000,True,1000
P1-4,7,0x509d,傝,傝,1.0000,True,1000
P1-4,8,0x509d,傝,傝,1.0000,True,1000
P1-4,9,0x509d,傝,傝,1.0000,True,1000
P1-4,0,0x509e,傞,傞,1.0000,True,1000
P1-4,1,0x509e,傞,傞,1.0000,True,1000
P1-4,2,0x509e,傞,傞,1.0000,True,1000
P1-4,3,0x509e,傞,傞,1.0000,True,1000
P1-4,4,0x509e,傞,傞,1.0000,True,1000
P1-4,5,0x509e,傞,傞,1.0000,True,1000
P1-4,6,0x509e,傞,傞,1.0000,True,1000
P1-4,7,0x509e,傞,傞,1.0000,True,1000
P1-4,8,0x509e,傞,傞,1.0000,True,1000
P1-4,9,0x509e,傞,傞,1.0000,True,1000
P1-4,0,0x509f,傟,傟,1.0000,True,1000
P1-4,1,0x509f,傟,傟,1.0000,True,1000
P1-4,2,0x509f,傟,傟,1.0000,True,1000
P1-4,3,0x509f,傟,傟,1.0000,True,1000
P1-4,4,0x509f,傟,傟,1.0000,True,1000
P1-4,5,0x509f,傟,傟,1.0000,True,1000
P1-4,6,0x509f,傟,傟,1.0000,True,1000
P1-4,7,0x509f,傟,傟,1.0000,True,1000
P1-4,8,0x509f,傟,傟,1.0000,True,1000
P1-4,9,0x509f,傟,傟,1.0000,True,1000
P1-4,0,0x50a0,傠,傠,1.0000,True,1000
P1-4,1,0x50a0,傠,傠,1.0000,True,1000
P1-4,2,0x50a0,傠,傠,1.0000,True,1000
P1-4,3,0x50a0,傠,傠,1.0000,True,1000
P1-4,4,0x50a0,傠,傠,1.0000,True,1000
P1-4,5,0x50a0,傠,傠,1.0000,True,1000
P1-4,6,0x50a0,傠,傠,1.0000,True,1000
P1-4,7,0x50a0,傠,傠,1.0000,True,1000
P1-4,8,0x50a0,傠,傠,1.0000,True,1000
P1-4,9,0x50a0,傠,傠,1.0000,True,1000
P1-4,0,0x50a1,傡,傡,1.0000,True,1000
P1-4,1,0x50a1,傡,傡,1.0000,True,1000
P1-4,2,0x50a1,傡,傡,1.0000,True,1000
P1-4,3,0x50a1,傡,傡,1.0000,True,1000
P1-4,4,0x50a1,傡,傡,1.0000,True,1000
P1-4,5,0x50a1,傡,傡,1.0000,True,1000
P1-4,6,0x50a1,傡,傡,1.0000,True,1000
P1-4,7,0x50a1,傡,傡,1.0000,True,1000
P1-4,8,0x50a1,傡,傡,1.0000,True,1000
P1-4,9,0x50a1,傡,傡,1.0000,True,1000
P1-4,0,0x50a2,傢,傢,1.0000,True,1000
P1-4,1,0x50a2,傢,傢,1.0000,True,1000
P1-4,2,0x50a2,傢,傢,1.0000,True,1000
P1-4,3,0x50a2,傢,傢,1.0000,True,1000
P1-4,4,0x50a2,傢,傢,1.0000,True,1000
P1-4,5,0x50a2,傢,傢,1.0000,True,1000
P1-4,6,0x50a2,傢,傢,1.0000,True,1000
P1-4,7,0x50a2,傢,傢,1.0000,True,1000
P1-4,8,0x50a2,傢,傢,1.0000,True,1000
P1-4,9,0x50a2,傢,傢,1.0000,True,1000
P1-4,0,0x50a3,傣,傣,1.0000,True,1000
P1-4,1,0x50a3,傣,傣,1.0000,True,1000
P1-4,2,0x50a3,傣,傣,1.0000,True,1000
P1-4,3,0x50a3,傣,傣,1.0000,True,1000
P1-4,4,0x50a3,傣,傣,1.0000,True,1000
P1-4,5,0x50a3,傣,傣,1.0000,True,1000
P1-4,6,0x50a3,傣,傣,1.0000,True,1000
P1-4,7,0x50a3,傣,傣,1.0000,True,1000
P1-4,8,0x50a3,傣,傣,1.0000,True,1000
P1-4,9,0x50a3,傣,傣,1.0000,True,1000
P1-4,0,0x50a4,傤,傤,1.0000,True,1000
P1-4,1,0x50a4,傤,傤,1.0000,True,1000
P1-4,2,0x50a4,傤,傤,1.0000,True,1000
P1-4,3,0x50a4,傤,傤,1.0000,True,1000
P1-4,4,0x50a4,傤,傤,1.0000,True,1000
P1-4,5,0x50a4,傤,傤,1.0000,True,1000
P1-4,6,0x50a4,傤,傤,1.0000,True,1000
P1-4,7,0x50a4,傤,傤,1.0000,True,1000
P1-4,8,0x50a4,傤,傤,1.0000,True,1000
P1-4,9,0x50a4,傤,傤,1.0000,True,1000
P1-4,0,0x50a5,傥,傥,1.0000,True,1000
P1-4,1,0x50a5,傥,傥,1.0000,True,1000
P1-4,2,0x50a5,傥,傥,1.0000,True,1000
P1-4,3,0x50a5,傥,傥,1.0000,True,1000
P1-4,4,0x50a5,傥,傥,1.0000,True,1000
P1-4,5,0x50a5,傥,傥,1.0000,True,1000
P1-4,6,0x50a5,傥,傥,1.0000,True,1000
P1-4,7,0x50a5,傥,傥,1.0000,True,1000
P1-4,8,0x50a5,傥,傥,1.0000,True,1000
P1-4,9,0x50a5,傥,傥,1.0000,True,1000
P1-4,0,0x50a6,傦,傦,1.0000,True,1000
P1-4,1,0x50a6,傦,傦,1.0000,True,1000
P1-4,2,0x50a6,傦,傦,1.0000,True,1000
P1-4,3,0x50a6,傦,傦,1.0000,True,1000
P1-4,4,0x50a6,傦,傦,1.0000,True,1000
P1-4,5,0x50a6,傦,傦,1.0000,True,1000
P1-4,6,0x50a6,傦,傦,1.0000,True,1000
P1-4,7,0x50a6,傦,傦,1.0000,True,1000
P1-4,8,0x50a6,傦,傦,1.0000,True,1000
P1-4,9,0x50a6,傦,傦,1.0000,True,1000
P1-4,0,0x50a7,傧,傧,1.0000,True,1000
P1-4,1,0x50a7,傧,傧,1.0000,True,1000
P1-4,2,0x50a7,傧,傧,1.0000,True,1000
P1-4,3,0x50a7,傧,傧,1.0000,True,1000
P1-4,4,0x50a7,傧,傧,1.0000,True,1000
P1-4,5,0x50a7,傧,傧,1.0000,True,1000
P1-4,6,0x50a7,傧,傧,1.0000,True,1000
P1-4,7,0x50a7,傧,傧,1.0000,True,1000
P1-4,8,0x50a7,傧,傧,1.0000,True,1000
P1-4,9,0x50a7,傧,傧,1.0000,True,1000
P1-4,0,0x50a8,储,储,1.0000,True,1000
P1-4,1,0x50a8,储,储,1.0000,True,1000
P1-4,2,0x50a8,储,储,1.0000,True,1000
P1-4,3,0x50a8,储,储,1.0000,True,1000
P1-4,4,0x50a8,储,储,1.0000,True,1000
P1-4,5,0x50a8,储,储,1.0000,True,1000
P1-4,6,0x50a8,储,储,1.0000,True,1000
P1-4,7,0x50a8,储,储,1.0000,True,1000
P1-4,8,0x50a8,储,储,1.0000,True,1000
P1-4,9,0x50a8,储,储,1.0000,True,1000
P1-4,0,0x50a9,傩,傩,1.0000,True,1000
P1-4,1,0x50a9,傩,傩,1.0000,True,1000
P1-4,2,0x50a9,傩,傩,1.0000,True,1000
P1-4,3,0x50a9,傩,傩,1.0000,True,1000
P1-4,4,0x50a9,傩,傩,1.0000,True,1000
P1-4,5,0x50a9,傩,傩,1.0000,True,1000
P1-4,6,0x50a9,傩,傩,1.0000,True,1000
P1-4,7,0x50a9,傩,傩,1.0000,True,1000
P1-4,8,0x50a9,傩,傩,1.0000,True,1000
P1-4,9,0x50a9,傩,傩,1.0000,True,1000
P1-4,0,0x50aa,傪,傪,1.0000,True,1000
P1-4,1,0x50aa,傪,傪,1.0000,True,1000
P1-4,2,0x50aa,傪,傪,1.0000,True,1000
P1-4,3,0x50aa,傪,傪,1.0000,True,1000
P1-4,4,0x50aa,傪,傪,1.0000,True,1000
P1-4,5,0x50aa,傪,傪,1.0000,True,1000
P1-4,6,0x50aa,傪,傪,1.0000,True,1000
P1-4,7,0x50aa,傪,傪,1.0000,True,1000
P1-4,8,0x50aa,傪,傪,1.0000,True,1000
P1-4,9,0x50aa,傪,傪,1.0000,True,1000
P1-4,0,0x50ab,傫,傫,1.0000,True,1000
P1-4,1,0x50ab,傫,傫,1.0000,True,1000
P1-4,2,0x50ab,傫,傫,1.0000,True,1000
P1-4,3,0x50ab,傫,傫,1.0000,True,1000
P1-4,4,0x50ab,傫,傫,1.0000,True,1000
P1-4,5,0x50ab,傫,傫,1.0000,True,1000
P1-4,6,0x50ab,傫,傫,1.0000,True,1000
P1-4,7,0x50ab,傫,傫,1.0000,True,1000
P1-4,8,0x50ab,傫,傫,1.0000,True,1000
P1-4,9,0x50ab,傫,傫,1.0000,True,1000
P1-4,0,0x50ac,催,催,1.0000,True,1000
P1-4,1,0x50ac,催,催,1.0000,True,1000
P1-4,2,0x50ac,催,催,1.0000,True,1000
P1-4,3,0x50ac,催,催,1.0000,True,1000
P1-4,4,0x50ac,催,催,1.0000,True,1000
P1-4,5,0x50ac,催,催,1.0000,True,1000
P1-4,6,0x50ac,催,催,1.0000,True,1000
P1-4,7,0x50ac,催,催,1.0000,True,1000
P1-4,8,0x50ac,催,催,1.0000,True,1000
P1-4,9,0x50ac,催,催,1.0000,True,1000
P1-4,0,0x50ad,傭,傭,1.0000,True,1000
P1-4,1,0x50ad,傭,傭,1.0000,True,1000
P1-4,2,0x50ad,傭,傭,1.0000,True,1000
P1-4,3,0x50ad,傭,傭,1.0000,True,1000
P1-4,4,0x50ad,傭,傭,1.0000,True,1000
P1-4,5,0x50ad,傭,傭,1.0000,True,1000
P1-4,6,0x50ad,傭,傭,1.0000,True,1000
P1-4,7,0x50ad,傭,傭,1.0000,True,1000
P1-4,8,0x50ad,傭,傭,1.0000,True,1000
P1-4,9,0x50ad,傭,傭,1.0000,True,1000
P1-4,0,0x50ae,傮,傮,1.0000,True,1000
P1-4,1,0x50ae,傮,傮,1.0000,True,1000
P1-4,2,0x50ae,傮,傮,1.0000,True,1000
P1-4,3,0x50ae,傮,傮,1.0000,True,1000
P1-4,4,0x50ae,傮,傮,1.0000,True,1000
P1-4,5,0x50ae,傮,傮,1.0000,True,1000
P1-4,6,0x50ae,傮,傮,1.0000,True,1000
P1-4,7,0x50ae,傮,傮,1.0000,True,1000
P1-4,8,0x50ae,傮,傮,1.0000,True,1000
P1-4,9,0x50ae,傮,傮,1.0000,True,1000
P1-4,0,0x50af,傯,傯,1.0000,True,1000
P1-4,1,0x50af,傯,傯,1.0000,True,1000
P1-4,2,0x50af,傯,傯,1.0000,True,1000
P1-4,3,0x50af,傯,傯,1.0000,True,1000
P1-4,4,0x50af,傯,傯,1.0000,True,1000
P1-4,5,0x50af,傯,傯,1.0000,True,1000
P1-4,6,0x50af,傯,傯,1.0000,True,1000
P1-4,7,0x50af,傯,傯,1.0000,True,1000
P1-4,8,0x50af,傯,傯,1.0000,True,1000
P1-4,9,0x50af,傯,傯,1.0000,True,1000
P1-4,0,0x50b0,傰,傰,1.0000,True,1000
P1-4,1,0x50b0,傰,傰,1.0000,True,1000
P1-4,2,0x50b0,傰,傰,1.0000,True,1000
P1-4,3,0x50b0,傰,傰,1.0000,True,1000
P1-4,4,0x50b0,傰,傰,1.0000,True,1000
P1-4,5,0x50b0,傰,傰,1.0000,True,1000
P1-4,6,0x50b0,傰,傰,1.0000,True,1000
P1-4,7,0x50b0,傰,傰,1.0000,True,1000
P1-4,8,0x50b0,傰,傰,1.0000,True,1000
P1-4,9,0x50b0,傰,傰,1.0000,True,1000
P1-4,0,0x50b1,傱,傱,1.0000,True,1000
P1-4,1,0x50b1,傱,傱,1.0000,True,1000
P1-4,2,0x50b1,傱,傱,1.0000,True,1000
P1-4,3,0x50b1,傱,傱,1.0000,True,1000
P1-4,4,0x50b1,傱,傱,1.0000,True,1000
P1-4,5,0x50b1,傱,傱,1.0000,True,1000
P1-4,6,0x50b1,傱,傱,1.0000,True,1000
P1-4,7,0x50b1,傱,傱,1.0000,True,1000
P1-4,8,0x50b1,傱,傱,1.0000,True,1000
P1-4,9,0x50b1,傱,傱,1.0000,True,1000
P1-4,0,0x50b2,傲,傲,1.0000,True,1000
P1-4,1,0x50b2,傲,傲,1.0000,True,1000
P1-4,2,0x50b2,傲,傲,1.0000,True,1000
P1-4,3,0x50b2,傲,傲,1.0000,True,1000
P1-4,4,0x50b2,傲,傲,1.0000,True,1000
P1-4,5,0x50b2,傲,傲,1.0000,True,1000
P1-4,6,0x50b2,傲,傲,1.0000,True,1000
P1-4,7,0x50b2,傲,傲,1.0000,True,1000
P1-4,8,0x50b2,傲,傲,1.0000,True,1000
P1-4,9,0x50b2,傲,傲,1.0000,True,1000
P1-4,0,0x50b3,傳,傳,1.0000,True,1000
P1-4,1,0x50b3,傳,傳,1.0000,True,1000
P1-4,2,0x50b3,傳,傳,1.0000,True,1000
P1-4,3,0x50b3,傳,傳,1.0000,True,1000
P1-4,4,0x50b3,傳,傳,1.0000,True,1000
P1-4,5,0x50b3,傳,傳,1.0000,True,1000
P1-4,6,0x50b3,傳,傳,1.0000,True,1000
P1-4,7,0x50b3,傳,傳,1.0000,True,1000
P1-4,8,0x50b3,傳,傳,1.0000,True,1000
P1-4,9,0x50b3,傳,傳,1.0000,True,1000
P1-4,0,0x50b4,傴,傴,1.0000,True,1000
P1-4,1,0x50b4,傴,傴,1.0000,True,1000
P1-4,2,0x50b4,傴,傴,1.0000,True,1000
P1-4,3,0x50b4,傴,傴,1.0000,True,1000
P1-4,4,0x50b4,傴,傴,1.0000,True,1000
P1-4,5,0x50b4,傴,傴,1.0000,True,1000
P1-4,6,0x50b4,傴,傴,1.0000,True,1000
P1-4,7,0x50b4,傴,傴,1.0000,True,1000
P1-4,8,0x50b4,傴,傴,1.0000,True,1000
P1-4,9,0x50b4,傴,傴,1.0000,True,1000
P1-4,0,0x50b5,債,債,1.0000,True,1000
P1-4,1,0x50b5,債,債,1.0000,True,1000
P1-4,2,0x50b5,債,債,1.0000,True,1000
P1-4,3,0x50b5,債,債,1.0000,True,1000
P1-4,4,0x50b5,債,債,1.0000,True,1000
P1-4,5,0x50b5,債,債,1.0000,True,1000
P1-4,6,0x50b5,債,債,1.0000,True,1000
P1-4,7,0x50b5,債,債,1.0000,True,1000
P1-4,8,0x50b5,債,債,1.0000,True,1000
P1-4,9,0x50b5,債,債,1.0000,True,1000
P1-4,0,0x50b6,傶,傶,1.0000,True,1000
P1-4,1,0x50b6,傶,傶,1.0000,True,1000
P1-4,2,0x50b6,傶,傶,1.0000,True,1000
P1-4,3,0x50b6,傶,傶,1.0000,True,1000
P1-4,4,0x50b6,傶,傶,1.0000,True,1000
P1-4,5,0x50b6,傶,傶,1.0000,True,1000
P1-4,6,0x50b6,傶,傶,1.0000,True,1000
P1-4,7,0x50b6,傶,傶,1.0000,True,1000
P1-4,8,0x50b6,傶,傶,1.0000,True,1000
P1-4,9,0x50b6,傶,傶,1.0000,True,1000
P1-4,0,0x50b7,傷,傷,1.0000,True,1000
P1-4,1,0x50b7,傷,傷,1.0000,True,1000
P1-4,2,0x50b7,傷,傷,1.0000,True,1000
P1-4,3,0x50b7,傷,傷,1.0000,True,1000
P1-4,4,0x50b7,傷,傷,1.0000,True,1000
P1-4,5,0x50b7,傷,傷,1.0000,True,1000
P1-4,6,0x50b7,傷,傷,1.0000,True,1000
P1-4,7,0x50b7,傷,傷,1.0000,True,1000
P1-4,8,0x50b7,傷,傷,1.0000,True,1000
P1-4,9,0x50b7,傷,傷,1.0000,True,1000
P1-4,0,0x50b8,傸,傸,1.0000,True,1000
P1-4,1,0x50b8,傸,傸,1.0000,True,1000
P1-4,2,0x50b8,傸,傸,1.0000,True,1000
P1-4,3,0x50b8,傸,傸,1.0000,True,1000
P1-4,4,0x50b8,傸,傸,1.0000,True,1000
P1-4,5,0x50b8,傸,傸,1.0000,True,1000
P1-4,6,0x50b8,傸,傸,1.0000,True,1000
P1-4,7,0x50b8,傸,傸,1.0000,True,1000
P1-4,8,0x50b8,傸,傸,1.0000,True,1000
P1-4,9,0x50b8,傸,傸,1.0000,True,1000
P1-4,0,0x50b9,傹,傹,1.0000,True,1000
P1-4,1,0x50b9,傹,傹,1.0000,True,1000
P1-4,2,0x50b9,傹,傹,1.0000,True,1000
P1-4,3,0x50b9,傹,傹,1.0000,True,1000
P1-4,4,0x50b9,傹,傹,1.0000,True,1000
P1-4,5,0x50b9,傹,傹,1.0000,True,1000
P1-4,6,0x50b9,傹,傹,1.0000,True,1000
P1-4,7,0x50b9,傹,傹,1.0000,True,1000
P1-4,8,0x50b9,傹,傹,1.0000,True,1000
P1-4,9,0x50b9,傹,傹,1.0000,True,1000
P1-4,0,0x50ba,傺,傺,1.0000,True,1000
P1-4,1,0x50ba,傺,傺,1.0000,True,1000
P1-4,2,0x50ba,傺,傺,1.0000,True,1000
P1-4,3,0x50ba,傺,傺,1.0000,True,1000
P1-4,4,0x50ba,傺,傺,1.0000,True,1000
P1-4,5,0x50ba,傺,傺,1.0000,True,1000
P1-4,6,0x50ba,傺,傺,1.0000,True,1000
P1-4,7,0x50ba,傺,傺,1.0000,True,1000
P1-4,8,0x50ba,傺,傺,1.0000,True,1000
P1-4,9,0x50ba,傺,傺,1.0000,True,1000
P1-4,0,0x50bb,傻,傻,1.0000,True,1000
P1-4,1,0x50bb,傻,傻,1.0000,True,1000
P1-4,2,0x50bb,傻,傻,1.0000,True,1000
P1-4,3,0x50bb,傻,傻,1.0000,True,1000
P1-4,4,0x50bb,傻,傻,1.0000,True,1000
P1-4,5,0x50bb,傻,傻,1.0000,True,1000
P1-4,6,0x50bb,傻,傻,1.0000,True,1000
P1-4,7,0x50bb,傻,傻,1.0000,True,1000
P1-4,8,0x50bb,傻,傻,1.0000,True,1000
P1-4,9,0x50bb,傻,傻,1.0000,True,1000
P1-4,0,0x50bc,傼,傼,1.0000,True,1000
P1-4,1,0x50bc,傼,傼,1.0000,True,1000
P1-4,2,0x50bc,傼,傼,1.0000,True,1000
P1-4,3,0x50bc,傼,傼,1.0000,True,1000
P1-4,4,0x50bc,傼,傼,1.0000,True,1000
P1-4,5,0x50bc,傼,傼,1.0000,True,1000
P1-4,6,0x50bc,傼,傼,1.0000,True,1000
P1-4,7,0x50bc,傼,傼,1.0000,True,1000
P1-4,8,0x50bc,傼,傼,1.0000,True,1000
P1-4,9,0x50bc,傼,傼,1.0000,True,1000
P1-4,0,0x50bd,傽,傽,1.0000,True,1000
P1-4,1,0x50bd,傽,傽,1.0000,True,1000
P1-4,2,0x50bd,傽,傽,1.0000,True,1000
P1-4,3,0x50bd,傽,傽,1.0000,True,1000
P1-4,4,0x50bd,傽,傽,1.0000,True,1000
P1-4,5,0x50bd,傽,傽,1.0000,True,1000
P1-4,6,0x50bd,傽,傽,1.0000,True,1000
P1-4,7,0x50bd,傽,傽,1.0000,True,1000
P1-4,8,0x50bd,傽,傽,1.0000,True,1000
P1-4,9,0x50bd,傽,傽,1.0000,True,1000
P1-4,0,0x50be,傾,傾,1.0000,True,1000
P1-4,1,0x50be,傾,傾,1.0000,True,1000
P1-4,2,0x50be,傾,傾,1.0000,True,1000
P1-4,3,0x50be,傾,傾,1.0000,True,1000
P1-4,4,0x50be,傾,傾,1.0000,True,1000
P1-4,5,0x50be,傾,傾,1.0000,True,1000
P1-4,6,0x50be,傾,傾,1.0000,True,1000
P1-4,7,0x50be,傾,傾,1.0000,True,1000
P1-4,8,0x50be,傾,傾,1.0000,True,1000
P1-4,9,0x50be,傾,傾,1.0000,True,1000
P1-4,0,0x50bf,傿,傿,1.0000,True,1000
P1-4,1,0x50bf,傿,傿,1.0000,True,1000
P1-4,2,0x50bf,傿,傿,1.0000,True,1000
P1-4,3,0x50bf,傿,傿,1.0000,True,1000
P1-4,4,0x50bf,傿,傿,1.0000,True,1000
P1-4,5,0x50bf,傿,傿,1.0000,True,1000
P1-4,6,0x50bf,傿,傿,1.0000,True,1000
P1-4,7,0x50bf,傿,傿,1.0000,True,1000
P1-4,8,0x50bf,傿,傿,1.0000,True,1000
P1-4,9,0x50bf,傿,傿,1.0000,True,1000
P1-4,0,0x50c0,僀,僀,1.0000,True,1000
P1-4,1,0x50c0,僀,僀,1.0000,True,1000
P1-4,2,0x50c0,僀,僀,1.0000,True,1000
P1-4,3,0x50c0,僀,僀,1.0000,True,1000
P1-4,4,0x50c0,僀,僀,1.0000,True,1000
P1-4,5,0x50c0,僀,僀,1.0000,True,1000
P1-4,6,0x50c0,僀,僀,1.0000,True,1000
P1-4,7,0x50c0,僀,僀,1.0000,True,1000
P1-4,8,0x50c0,僀,僀,1.0000,True,1000
P1-4,9,0x50c0,僀,僀,1.0000,True,1000
P1-4,0,0x50c1,僁,僁,1.0000,True,1000
P1-4,1,0x50c1,僁,僁,1.0000,True,1000
P1-4,2,0x50c1,僁,僁,1.0000,True,1000
P1-4,3,0x50c1,僁,僁,1.0000,True,1000
P1-4,4,0x50c1,僁,僁,1.0000,True,1000
P1-4,5,0x50c1,僁,僁,1.0000,True,1000
P1-4,6,0x50c1,僁,僁,1.0000,True,1000
P1-4,7,0x50c1,僁,僁,1.0000,True,1000
P1-4,8,0x50c1,僁,僁,1.0000,True,1000
P1-4,9,0x50c1,僁,僁,1.0000,True,1000
P1-4,0,0x50c2,僂,僂,1.0000,True,1000
P1-4,1,0x50c2,僂,僂,1.0000,True,1000
P1-4,2,0x50c2,僂,僂,1.0000,True,1000
P1-4,3,0x50c2,僂,僂,1.0000,True,1000
P1-4,4,0x50c2,僂,僂,1.0000,True,1000
P1-4,5,0x50c2,僂,僂,1.0000,True,1000
P1-4,6,0x50c2,僂,僂,1.0000,True,1000
P1-4,7,0x50c2,僂,僂,1.0000,True,1000
P1-4,8,0x50c2,僂,僂,1.0000,True,1000
P1-4,9,0x50c2,僂,僂,1.0000,True,1000
P1-4,0,0x50c3,僃,僃,1.0000,True,1000
P1-4,1,0x50c3,僃,僃,1.0000,True,1000
P1-4,2,0x50c3,僃,僃,1.0000,True,1000
P1-4,3,0x50c3,僃,僃,1.0000,True,1000
P1-4,4,0x50c3,僃,僃,1.0000,True,1000
P1-4,5,0x50c3,僃,僃,1.0000,True,1000
P1-4,6,0x50c3,僃,僃,1.0000,True,1000
P1-4,7,0x50c3,僃,僃,1.0000,True,1000
P1-4,8,0x50c3,僃,僃,1.0000,True,1000
P1-4,9,0x50c3,僃,僃,1.0000,True,1000
P1-4,0,0x50c4,僄,僄,1.0000,True,1000
P1-4,1,0x50c4,僄,僄,1.0000,True,1000
P1-4,2,0x50c4,僄,僄,1.0000,True,1000
P1-4,3,0x50c4,僄,僄,1.0000,True,1000
P1-4,4,0x50c4,僄,僄,1.0000,True,1000
P1-4,5,0x50c4,僄,僄,1.0000,True,1000
P1-4,6,0x50c4,僄,僄,1.0000,True,1000
P1-4,7,0x50c4,僄,僄,1.0000,True,1000
P1-4,8,0x50c4,僄,僄,1.0000,True,1000
P1-4,9,0x50c4,僄,僄,1.0000,True,1000
P1-4,0,0x50c5,僅,僅,1.0000,True,1000
P1-4,1,0x50c5,僅,僅,1.0000,True,1000
P1-4,2,0x50c5,僅,僅,1.0000,True,1000
P1-4,3,0x50c5,僅,僅,1.0000,True,1000
P1-4,4,0x50c5,僅,僅,1.0000,True,1000
P1-4,5,0x50c5,僅,僅,1.0000,True,1000
P1-4,6,0x50c5,僅,僅,1.0000,True,1000
P1-4,7,0x50c5,僅,僅,1.0000,True,1000
P1-4,8,0x50c5,僅,僅,1.0000,True,1000
P1-4,9,0x50c5,僅,僅,1.0000,True,1000
P1-4,0,0x50c6,僆,僆,1.0000,True,1000
P1-4,1,0x50c6,僆,僆,1.0000,True,1000
P1-4,2,0x50c6,僆,僆,1.0000,True,1000
P1-4,3,0x50c6,僆,僆,1.0000,True,1000
P1-4,4,0x50c6,僆,僆,1.0000,True,1000
P1-4,5,0x50c6,僆,僆,1.0000,True,1000
P1-4,6,0x50c6,僆,僆,1.0000,True,1000
P1-4,7,0x50c6,僆,僆,1.0000,True,1000
P1-4,8,0x50c6,僆,僆,1.0000,True,1000
P1-4,9,0x50c6,僆,僆,1.0000,True,1000
P1-4,0,0x50c7,僇,僇,1.0000,True,1000
P1-4,1,0x50c7,僇,僇,1.0000,True,1000
P1-4,2,0x50c7,僇,僇,1.0000,True,1000
P1-4,3,0x50c7,僇,僇,1.0000,True,1000
P1-4,4,0x50c7,僇,僇,1.0000,True,1000
P1-4,5,0x50c7,僇,僇,1.0000,True,1000
P1-4,6,0x50c7,僇,僇,1.0000,True,1000
P1-4,7,0x50c7,僇,僇,1.0000,True,1000
P1-4,8,0x50c7,僇,僇,1.0000,True,1000
P1-4,9,0x50c7,僇,僇,1.0000,True,1000
P1-4,0,0x50c8,僈,僈,1.0000,True,1000
P1-4,1,0x50c8,僈,僈,1.0000,True,1000
P1-4,2,0x50c8,僈,僈,1.0000,True,1000
P1-4,3,0x50c8,僈,僈,1.0000,True,1000
P1-4,4,0x50c8,僈,僈,1.0000,True,1000
P1-4,5,0x50c8,僈,僈,1.0000,True,1000
P1-4,6,0x50c8,僈,僈,1.0000,True,1000
P1-4,7,0x50c8,僈,僈,1.0000,True,1000
P1-4,8,0x50c8,僈,僈,1.0000,True,1000
P1-4,9,0x50c8,僈,僈,1.0000,True,1000
P1-4,0,0x50c9,僉,僉,1.0000,True,1000
P1-4,1,0x50c9,僉,僉,1.0000,True,1000
P1-4,2,0x50c9,僉,僉,1.0000,True,1000
P1-4,3,0x50c9,僉,僉,1.0000,True,1000
P1-4,4,0x50c9,僉,僉,1.0000,True,1000
P1-4,5,0x50c9,僉,僉,1.0000,True,1000
P1-4,6,0x50c9,僉,僉,1.0000,True,1000
P1-4,7,0x50c9,僉,僉,1.0000,True,1000
P1-4,8,0x50c9,僉,僉,1.0000,True,1000
P1-4,9,0x50c9,僉,僉,1.0000,True,1000
