run_id,condition,phase,language,word_id,cue_type,cue_prefix,cue_gloss,expected_surface,rank_of_expected,topk_surfaces,resonance_expected,resonance_top1,resonance_top2,margin,success_topk
RUN_1768052885,C2_EN,4,EN,43,fusion,ea,eat,eat,1,"['eat', 'early', 'enter', 'many', 'exit']",0.7245542607589348,0.7245542607589348,0.22325628089654637,0.5012979798623884,True
RUN_1768052885,C2_EN,4,EN,44,fusion,dr,drink,drink,1,"['drink', 'down', 'up', 'see', 'river']",0.6153329260489471,0.6153329260489468,0.08280103440846504,0.5325318916404818,True
RUN_1768052885,C2_EN,4,EN,45,fusion,se,see,see,1,"['see', 'sea', 'person', 'small', 'study']",0.737578798792623,0.7375787987926231,0.3845202614556265,0.3530585373369966,True
RUN_1768052885,C2_EN,4,EN,46,fusion,go,go,go,1,"['go', 'moon', 'down', 'long', 'come']",0.7913494561732332,0.7913494561732333,0.19158336860755215,0.5997660875656812,True
RUN_1768052885,C2_EN,4,EN,47,fusion,co,come,come,1,"['come', 'go', 'moon', 'long', 'down']",0.6678476315719913,0.6678476315719915,0.2514265748167254,0.41642105675526603,True
RUN_1768052885,C2_EN,4,EN,48,fusion,en,enter,enter,1,"['enter', 'early', 'eat', 'exit', 'few']",0.6605773398554133,0.6605773398554133,0.17960880374026159,0.4809685361151518,True
RUN_1768052885,C2_EN,4,EN,49,fusion,ex,exit,exit,1,"['exit', 'eat', 'enter', 'early', 'many']",0.6891483148061817,0.6891483148061819,0.14794530936870298,0.5412030054374789,True
RUN_1768052885,C2_EN,4,EN,50,fusion,bi,big,big,1,"['big', 'life', 'fire', 'light', 'river']",0.755428698689874,0.755428698689874,0.2057254765359133,0.5497032221539606,True
RUN_1768052885,C2_EN,4,EN,51,fusion,sm,small,small,1,"['small', 'see', 'sea', 'sky', 'study']",0.6228550364123393,0.6228550364123393,0.20969720117425203,0.41315783523808725,True
RUN_1768052885,C2_EN,4,EN,52,fusion,lo,long,long,1,"['long', 'go', 'moon', 'come', 'life']",0.6801482119871132,0.6801482119871132,0.18698139727593643,0.49316681471117674,True
RUN_1768052885,C2_EN,4,EN,53,fusion,hi,high,high,1,"['high', 'big', 'life', 'river', 'fire']",0.6711381053432046,0.6711381053432048,0.1608106428379184,0.5103274625052865,True
RUN_1768052885,C2_EN,4,EN,54,fusion,ne,new,new,1,"['new', 'few', 'person', 'see', 'sea']",0.7235561284433956,0.7235561284433956,0.20803820783477953,0.515517920608616,True
RUN_1768052885,C2_EN,4,EN,55,fusion,ol,old,old,1,"['old', 'child', 'sea', 'few', 'long']",0.7247374103736949,0.724737410373695,0.09259110274939311,0.6321463076243019,True
RUN_1768052885,C2_EN,4,EN,56,fusion,ea,early,early,1,"['early', 'eat', 'many', 'enter', 'exit']",0.6749827530459425,0.6749827530459427,0.3071960556674318,0.3677866973785109,True
RUN_1768052885,C2_EN,4,EN,57,fusion,ma,many,many,1,"['many', 'eat', 'moon', 'early', 'water']",0.65724740442482,0.65724740442482,0.16912089918274276,0.48812650524207724,True
RUN_1768052885,C2_EN,4,EN,58,fusion,fe,few,few,1,"['few', 'new', 'see', 'fire', 'person']",0.7321550765720801,0.7321550765720801,0.23507096435062677,0.4970841122214533,True
RUN_1768052885,C2_EN,4,EN,59,fusion,up,up,up,1,"['up', 'fire', 'long', 'sky', 'new']",0.8149801537597248,0.814980153759725,0.059649273090185834,0.7553308806695391,True
RUN_1768052885,C2_EN,4,EN,60,fusion,do,down,down,1,"['down', 'go', 'moon', 'come', 'see']",0.6779416031707172,0.6779416031707172,0.21266422811607988,0.4652773750546373,True
RUN_1768052885,C3_MixedA,3,JP,1,prefix,ひか,,ひかり,1,"['ひかり', 'ひ', 'ひと', 'たかい', 'でる']",0.013950002256425658,0.46065495920498,0.39380815313295314,0.06684680607202687,True
RUN_1768052885,C3_MixedA,3,JP,2,prefix,みず,,みず,1,"['みず', 'みる', 'mountain', 'sea', 'exit']",0.017816470459128625,0.5817479011540688,0.2801058614718869,0.30164203968218195,True
RUN_1768052885,C3_MixedA,3,JP,3,prefix,ひ,,ひ,1,"['ひ', 'ひと', 'ひかり', 'few', 'water']",0.017349421208172983,0.5570832463206971,0.38748597784071764,0.1695972684799794,True
RUN_1768052885,C3_MixedA,3,JP,4,prefix,つき,,つき,1,"['つき', 'water', 'ひと', 'eat', 'early']",0.01752042061394377,0.565527389019206,0.1049746587427084,0.46055273027649757,True
RUN_1768052885,C3_MixedA,3,JP,5,prefix,そら,,そら,1,"['そら', 'small', 'fire', 'come', 'life']",0.017165542687174788,0.5540103663072476,0.10233414352878518,0.4516762227784625,True
RUN_1768052885,C3_MixedA,3,JP,6,prefix,やま,,やま,1,"['やま', 'はいる', 'いく', 'みず', 'exit']",0.017644423276499892,0.5902102364081698,0.09215191059102545,0.4980583258171444,True
RUN_1768052885,C3_MixedA,3,JP,7,prefix,かわ,,かわ,1,"['かわ', 'down', 'come', 'old', 'moon']",0.017521556407013923,0.5640335422612298,0.09707229667015349,0.4669612455910763,True
RUN_1768052885,C3_MixedA,3,JP,8,prefix,うみ,,うみ,1,"['うみ', 'うえ', 'かわ', 'おおきい', 'くる']",0.018189400045830473,0.5939927166463747,0.3025484225229,0.29144429412347467,True
RUN_1768052885,C3_MixedA,3,JP,9,prefix,ひと,,ひと,1,"['ひと', 'ひ', 'ひかり', 'つき', 'few']",0.018085815293354412,0.5686083372344739,0.3902216317367689,0.17838670549770502,True
RUN_1768052885,C3_MixedA,3,JP,10,prefix,こど,,こども,1,"['こども', 'moon', 'high', 'small', 'sky']",0.013040010003007821,0.4407439325512443,0.08438113329409266,0.35636279925715164,True
RUN_1768052885,C3_MixedA,3,JP,11,prefix,べん,,べんきょう,1,"['べんきょう', 'でる', 'こども', 'くる', 'exit']",0.011262108386018372,0.3746192767585381,0.10724205489054253,0.2673772218679956,True
RUN_1768052885,C3_MixedA,3,JP,12,prefix,いの,,いのち,1,"['いのち', 'いく', 'child', 'した', 'high']",0.0138378260035374,0.4537007075443193,0.24348588164940854,0.21021482589491075,True
RUN_1768052885,C3_MixedA,3,JP,13,prefix,たべ,,たべる,1,"['たべる', 'たかい', 'かわ', 'ひ', 'ながい']",0.014590847467849333,0.4737047287739586,0.20759125774290937,0.2661134710310492,True
RUN_1768052885,C3_MixedA,3,JP,14,prefix,のむ,,のむ,1,"['のむ', 'down', 'うえ', 'light', 'した']",0.016574733531940257,0.5337525109947486,0.08988828674327447,0.44386422425147415,True
RUN_1768052885,C3_MixedA,3,JP,15,prefix,みる,,みる,1,"['みる', 'みず', 'ふるい', 'くる', 'でる']",0.016898308670663005,0.5563984508204627,0.2843716647133808,0.27202678610708186,True
